CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
121	0	96	0.00	96
122	1	95	1.04	96
123	1	109	0.91	110
124	0	115	0.00	115
125	1	91	1.09	92
126	2	122	1.61	124
127	0	118	0.00	118
128	1	110	0.90	111
129	4	97	3.96	101
130	4	107	3.60	111
131	0	123	0.00	123
132	3	115	2.54	118
133	1	104	0.95	105
134	1	105	0.94	106
135	2	103	1.90	105
136	5	110	4.35	115
137	2	104	1.89	106
138	1	93	1.06	94
139	0	95	0.00	95
140	5	120	4.00	125
141	1	100	0.99	101
142	2	97	2.02	99
143	4	100	3.85	104
144	4	89	4.30	93
145	12	119	9.16	131
146	3	111	2.63	114
147	7	120	5.51	127
148	6	89	6.32	95
149	5	99	4.81	104
150	12	89	11.88	101
151	4	109	3.54	113

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	7	462	1.49	469
2	1	386	0.26	387
3	3	330	0.90	333
4	3	438	0.68	441
5	3	467	0.64	470
6	1	473	0.21	474
7	6	442	1.34	448
8	0	469	0.00	469
9	2	514	0.39	516
10	1	526	0.19	527
11	3	500	0.60	503
12	4	492	0.81	496
13	3	479	0.62	482
14	2	514	0.39	516
15	5	475	1.04	480
16	2	466	0.43	468
17	1	469	0.21	470
18	3	528	0.56	531
19	3	496	0.60	499
20	3	455	0.66	458
21	2	483	0.41	485
22	1	489	0.20	490
23	3	493	0.60	496
24	2	494	0.40	496
25	3	527	0.57	530
26	1	505	0.20	506
27	3	501	0.60	504
28	4	501	0.79	505
29	3	478	0.62	481
30	3	483	0.62	486
31	5	495	1.00	500
32	3	455	0.66	458
33	4	507	0.78	511
34	4	481	0.82	485
35	1	487	0.20	488
36	4	487	0.81	491
37	0	443	0.00	443
38	2	492	0.40	494
39	3	492	0.61	495
40	5	512	0.97	517
41	4	487	0.81	491
42	5	503	0.98	508
43	6	509	1.17	515
44	1	479	0.21	480
45	4	479	0.83	483
46	2	479	0.42	481
47	3	520	0.57	523
48	5	498	0.99	503
49	3	454	0.66	457
50	2	467	0.43	469
51	2	521	0.38	523
52	4	474	0.84	478
53	2	475	0.42	477
54	3	439	0.68	442
55	3	450	0.66	453
56	4	490	0.81	494
57	2	504	0.40	506
58	7	521	1.33	528
59	6	461	1.28	467
60	1	504	0.20	505
61	1	457	0.22	458
62	5	498	0.99	503
63	4	476	0.83	480
64	2	491	0.41	493
65	4	483	0.82	487
66	1	472	0.21	473
67	8	523	1.51	531
68	3	463	0.64	466
69	3	503	0.59	506
70	4	502	0.79	506
71	6	530	1.12	536
72	3	489	0.61	492
73	6	503	1.18	509
74	4	491	0.81	495
75	4	480	0.83	484
76	6	475	1.25	481
77	3	485	0.61	488
78	2	481	0.41	483
79	5	491	1.01	496
80	6	473	1.25	479
81	5	497	1.00	502
82	3	474	0.63	477
83	4	499	0.80	503
84	4	488	0.81	492
85	5	531	0.93	536
86	5	499	0.99	504
87	6	496	1.20	502
88	4	512	0.78	516
89	2	450	0.44	452
90	4	508	0.78	512
91	1	451	0.22	452
92	2	520	0.38	522
93	4	483	0.82	487
94	0	516	0.00	516
95	6	487	1.22	493
96	5	502	0.99	507
97	3	492	0.61	495
98	3	467	0.64	470
99	7	473	1.46	480
100	2	494	0.40	496
101	3	489	0.61	492
102	3	469	0.64	472
103	5	478	1.04	483
104	3	461	0.65	464
105	4	511	0.78	515
106	4	488	0.81	492
107	4	499	0.80	503
108	7	511	1.35	518
109	6	485	1.22	491
110	5	475	1.04	480
111	1	475	0.21	476
112	2	476	0.42	478
113	3	477	0.62	480
114	3	502	0.59	505
115	3	492	0.61	495
116	6	493	1.20	499
117	12	463	2.53	475
118	6	467	1.27	473
119	3	473	0.63	476
120	4	453	0.88	457
121	1	462	0.22	463
122	6	492	1.20	498
123	8	502	1.57	510
124	4	472	0.84	476
125	4	490	0.81	494
126	7	518	1.33	525
127	12	483	2.42	495
128	5	474	1.04	479
129	13	445	2.84	458
130	7	472	1.46	479
131	10	459	2.13	469
132	7	484	1.43	491
133	8	452	1.74	460
134	10	442	2.21	452
135	13	463	2.73	476
136	7	456	1.51	463
137	11	456	2.36	467
138	9	461	1.91	470
139	10	454	2.16	464
140	11	439	2.44	450
141	16	498	3.11	514
142	18	441	3.92	459
143	18	470	3.69	488
144	14	466	2.92	480
145	16	440	3.51	456
146	31	513	5.70	544
147	25	441	5.36	466
148	37	448	7.63	485
149	32	460	6.50	492
150	35	459	7.09	494
151	45	411	9.87	456

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	148	21	87.57	169
2	45	9	83.33	54
3	55	11	83.33	66
4	44	21	67.69	65
5	43	16	72.88	59
6	25	32	43.86	57
7	27	34	44.26	61
8	14	49	22.22	63
9	13	41	24.07	54
10	12	44	21.43	56
11	15	44	25.42	59
12	10	55	15.38	65
13	5	51	8.93	56
14	4	62	6.06	66
15	4	59	6.35	63
16	5	65	7.14	70
17	10	57	14.93	67
18	9	53	14.52	62
19	3	75	3.85	78
20	4	53	7.02	57
21	7	63	10.00	70
22	8	51	13.56	59
23	8	61	11.59	69
24	8	45	15.09	53
25	9	52	14.75	61
26	9	52	14.75	61
27	10	48	17.24	58
28	5	54	8.47	59
29	4	48	7.69	52
30	5	59	7.81	64
31	9	47	16.07	56
32	4	53	7.02	57
33	4	52	7.14	56
34	4	51	7.27	55
35	8	49	14.04	57
36	8	41	16.33	49
37	9	43	17.31	52
38	8	43	15.69	51
39	0	55	0.00	55
40	7	42	14.29	49
41	4	44	8.33	48
42	5	47	9.62	52
43	9	53	14.52	62
44	6	46	11.54	52
45	3	59	4.84	62
46	3	49	5.77	52
47	6	31	16.22	37
48	2	40	4.76	42
49	5	36	12.20	41
50	5	34	12.82	39
51	10	31	24.39	41
52	4	38	9.52	42
53	6	34	15.00	40
54	4	35	10.26	39
55	7	56	11.11	63
56	4	39	9.30	43
57	11	40	21.57	51
58	2	28	6.67	30
59	2	39	4.88	41
60	2	32	5.88	34
61	4	34	10.53	38
62	4	45	8.16	49
63	5	40	11.11	45
64	1	40	2.44	41
65	3	43	6.52	46
66	5	38	11.63	43
67	5	28	15.15	33
68	3	37	7.50	40
69	6	36	14.29	42
70	3	27	10.00	30
71	4	36	10.00	40
72	1	34	2.86	35
73	2	24	7.69	26
74	4	28	12.50	32
75	3	25	10.71	28
76	2	29	6.45	31
77	5	28	15.15	33
78	6	30	16.67	36
79	2	42	4.55	44
80	0	22	0.00	22
81	3	39	7.14	42
82	4	27	12.90	31
83	4	26	13.33	30
84	5	29	14.71	34
85	1	28	3.45	29
86	5	39	11.36	44
87	1	26	3.70	27
88	4	23	14.81	27
89	3	24	11.11	27
90	5	23	17.86	28
91	0	21	0.00	21
92	1	25	3.85	26
93	2	22	8.33	24
94	1	19	5.00	20
95	6	16	27.27	22
96	1	29	3.33	30
97	2	16	11.11	18
98	2	20	9.09	22
99	1	22	4.35	23
100	0	23	0.00	23
101	3	14	17.65	17
102	4	23	14.81	27
103	2	16	11.11	18
104	2	26	7.14	28
105	1	20	4.76	21
106	3	19	13.64	22
107	5	12	29.41	17
108	0	13	0.00	13
109	1	24	4.00	25
110	3	19	13.64	22
111	2	11	15.38	13
112	1	21	4.55	22
113	2	15	11.76	17
114	0	12	0.00	12
115	2	18	10.00	20
116	1	20	4.76	21
117	1	11	8.33	12
118	1	17	5.56	18
119	1	11	8.33	12
120	1	11	8.33	12
121	1	10	9.09	11
122	1	11	8.33	12
123	3	10	23.08	13
124	0	12	0.00	12
125	4	15	21.05	19
126	0	20	0.00	20
127	0	13	0.00	13
128	0	19	0.00	19
129	0	14	0.00	14
130	3	15	16.67	18
131	1	11	8.33	12
132	2	18	10.00	20
133	1	24	4.00	25
134	1	14	6.67	15
135	3	13	18.75	16
136	1	11	8.33	12
137	1	10	9.09	11
138	1	17	5.56	18
139	0	12	0.00	12
140	2	18	10.00	20
141	0	10	0.00	10
142	2	12	14.29	14
143	0	5	0.00	5
144	1	14	6.67	15
145	1	17	5.56	18
146	2	14	12.50	16
147	0	11	0.00	11
148	3	9	25.00	12
149	0	16	0.00	16
150	1	14	6.67	15
151	1	11	8.33	12

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	185	27	87.26	212
2	179	28	86.47	207
3	42	20	67.74	62
4	42	31	57.53	73
5	38	31	55.07	69
6	29	31	48.33	60
7	23	37	38.33	60
8	20	47	29.85	67
9	12	58	17.14	70
10	14	64	17.95	78
11	11	79	12.22	90
12	6	79	7.06	85
13	3	84	3.45	87
14	3	81	3.57	84
15	0	70	0.00	70
16	0	88	0.00	88
17	1	84	1.18	85
18	1	76	1.30	77
19	2	83	2.35	85
20	2	76	2.56	78
21	0	88	0.00	88
22	1	64	1.54	65
23	4	77	4.94	81
24	0	84	0.00	84
25	2	94	2.08	96
26	0	84	0.00	84
27	0	82	0.00	82
28	0	81	0.00	81
29	0	82	0.00	82
30	0	74	0.00	74
31	0	73	0.00	73
32	0	65	0.00	65
33	0	64	0.00	64
34	0	77	0.00	77
35	2	71	2.74	73
36	1	74	1.33	75
37	1	82	1.20	83
38	1	70	1.41	71
39	0	75	0.00	75
40	0	66	0.00	66
41	1	72	1.37	73
42	0	66	0.00	66
43	1	56	1.75	57
44	0	60	0.00	60
45	0	86	0.00	86
46	0	60	0.00	60
47	0	59	0.00	59
48	0	57	0.00	57
49	0	57	0.00	57
50	0	64	0.00	64
51	0	54	0.00	54
52	0	62	0.00	62
53	0	63	0.00	63
54	0	58	0.00	58
55	1	57	1.72	58
56	0	44	0.00	44
57	0	60	0.00	60
58	0	59	0.00	59
59	1	62	1.59	63
60	0	67	0.00	67
61	0	47	0.00	47
62	1	45	2.17	46
63	0	69	0.00	69
64	1	63	1.56	64
65	0	53	0.00	53
66	0	59	0.00	59
67	0	52	0.00	52
68	0	48	0.00	48
69	0	49	0.00	49
70	1	47	2.08	48
71	0	57	0.00	57
72	0	34	0.00	34
73	0	50	0.00	50
74	0	52	0.00	52
75	1	47	2.08	48
76	1	44	2.22	45
77	0	43	0.00	43
78	0	44	0.00	44
79	0	30	0.00	30
80	0	33	0.00	33
81	0	42	0.00	42
82	0	42	0.00	42
83	0	38	0.00	38
84	0	30	0.00	30
85	0	48	0.00	48
86	1	34	2.86	35
87	0	45	0.00	45
88	0	31	0.00	31
89	0	38	0.00	38
90	0	34	0.00	34
91	1	40	2.44	41
92	0	43	0.00	43
93	0	32	0.00	32
94	0	29	0.00	29
95	0	24	0.00	24
96	0	23	0.00	23
97	0	34	0.00	34
98	0	35	0.00	35
99	0	33	0.00	33
100	1	28	3.45	29
101	0	21	0.00	21
102	1	31	3.12	32
103	0	22	0.00	22
104	0	31	0.00	31
105	0	26	0.00	26
106	0	30	0.00	30
107	0	35	0.00	35
108	0	29	0.00	29
109	0	24	0.00	24
110	0	28	0.00	28
111	0	24	0.00	24
112	0	20	0.00	20
113	0	27	0.00	27
114	0	20	0.00	20
115	0	30	0.00	30
116	0	24	0.00	24
117	1	31	3.12	32
118	1	19	5.00	20
119	0	22	0.00	22
120	0	21	0.00	21
121	0	26	0.00	26
122	1	27	3.57	28
123	0	28	0.00	28
124	0	31	0.00	31
125	0	21	0.00	21
126	0	16	0.00	16
127	0	18	0.00	18
128	1	17	5.56	18
129	1	20	4.76	21
130	0	16	0.00	16
131	0	23	0.00	23
132	0	9	0.00	9
133	0	23	0.00	23
134	0	23	0.00	23
135	0	22	0.00	22
136	1	22	4.35	23
137	0	20	0.00	20
138	0	23	0.00	23
139	0	18	0.00	18
140	0	17	0.00	17
141	0	13	0.00	13
142	0	20	0.00	20
143	0	18	0.00	18
144	0	20	0.00	20
145	1	19	5.00	20
146	0	11	0.00	11
147	0	18	0.00	18
148	0	15	0.00	15
149	0	24	0.00	24
150	0	16	0.00	16
151	0	18	0.00	18

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	560	76	88.05	636
2	469	77	85.90	546
3	454	143	76.05	597
4	369	164	69.23	533
5	291	230	55.85	521
6	245	277	46.93	522
7	191	259	42.44	450
8	138	289	32.32	427
9	96	324	22.86	420
10	81	293	21.66	374
11	54	329	14.10	383
12	39	313	11.08	352
13	24	345	6.50	369
14	18	385	4.47	403
15	10	348	2.79	358
16	6	340	1.73	346
17	5	368	1.34	373
18	5	331	1.49	336
19	1	368	0.27	369
20	3	397	0.75	400
21	5	377	1.31	382
22	1	401	0.25	402
23	6	364	1.62	370
24	6	371	1.59	377
25	2	348	0.57	350
26	2	363	0.55	365
27	3	359	0.83	362
28	2	327	0.61	329
29	4	346	1.14	350
30	0	338	0.00	338
31	1	328	0.30	329
32	0	340	0.00	340
33	1	335	0.30	336
34	3	312	0.95	315
35	3	337	0.88	340
36	3	336	0.88	339
37	1	324	0.31	325
38	1	290	0.34	291
39	0	306	0.00	306
40	4	286	1.38	290
41	1	325	0.31	326
42	3	316	0.94	319
43	3	329	0.90	332
44	2	285	0.70	287
45	2	296	0.67	298
46	3	253	1.17	256
47	1	277	0.36	278
48	2	298	0.67	300
49	2	295	0.67	297
50	2	260	0.76	262
51	1	267	0.37	268
52	2	276	0.72	278
53	0	251	0.00	251
54	2	243	0.82	245
55	3	249	1.19	252
56	0	256	0.00	256
57	1	233	0.43	234
58	1	238	0.42	239
59	2	243	0.82	245
60	1	246	0.40	247
61	3	212	1.40	215
62	1	212	0.47	213
63	2	225	0.88	227
64	2	220	0.90	222
65	1	193	0.52	194
66	1	215	0.46	216
67	1	202	0.49	203
68	0	230	0.00	230
69	1	223	0.45	224
70	2	188	1.05	190
71	2	217	0.91	219
72	2	193	1.03	195
73	1	200	0.50	201
74	1	185	0.54	186
75	0	207	0.00	207
76	2	190	1.04	192
77	4	172	2.27	176
78	2	189	1.05	191
79	0	194	0.00	194
80	1	180	0.55	181
81	0	159	0.00	159
82	0	163	0.00	163
83	2	175	1.13	177
84	0	160	0.00	160
85	1	158	0.63	159
86	0	150	0.00	150
87	1	135	0.74	136
88	2	162	1.22	164
89	1	155	0.64	156
90	0	137	0.00	137
91	1	118	0.84	119
92	1	154	0.65	155
93	0	147	0.00	147
94	1	146	0.68	147
95	0	147	0.00	147
96	2	132	1.49	134
97	0	117	0.00	117
98	3	147	2.00	150
99	0	158	0.00	158
100	0	128	0.00	128
101	0	140	0.00	140
102	1	134	0.74	135
103	1	122	0.81	123
104	2	136	1.45	138
105	0	109	0.00	109
106	0	127	0.00	127
107	0	124	0.00	124
108	1	116	0.85	117
109	1	102	0.97	103
110	1	131	0.76	132
111	0	125	0.00	125
112	0	122	0.00	122
113	0	131	0.00	131
114	3	104	2.80	107
115	3	105	2.78	108
116	0	109	0.00	109
117	0	128	0.00	128
118	1	111	0.89	112
119	0	103	0.00	103
120	0	99	0.00	99
121	0	92	0.00	92
122	0	96	0.00	96
123	1	100	0.99	101
124	0	94	0.00	94
125	0	89	0.00	89
126	1	91	1.09	92
127	0	96	0.00	96
128	1	100	0.99	101
129	0	69	0.00	69
130	0	93	0.00	93
131	0	81	0.00	81
132	1	83	1.19	84
133	0	77	0.00	77
134	0	77	0.00	77
135	1	83	1.19	84
136	1	97	1.02	98
137	0	80	0.00	80
138	1	87	1.14	88
139	0	72	0.00	72
140	0	66	0.00	66
141	0	80	0.00	80
142	0	77	0.00	77
143	1	68	1.45	69
144	0	77	0.00	77
145	0	67	0.00	67
146	1	73	1.35	74
147	0	66	0.00	66
148	1	64	1.54	65
149	0	65	0.00	65
150	0	60	0.00	60
151	1	63	1.56	64

