CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
37	1	111	0.89	112
38	2	125	1.57	127
39	0	141	0.00	141
40	1	113	0.88	114
41	1	140	0.71	141
42	1	123	0.81	124
43	0	115	0.00	115
44	0	143	0.00	143
45	0	115	0.00	115
46	1	120	0.83	121
47	1	109	0.91	110
48	0	128	0.00	128
49	1	114	0.87	115
50	1	113	0.88	114
51	0	115	0.00	115
52	1	140	0.71	141
53	1	129	0.77	130
54	2	143	1.38	145
55	0	120	0.00	120
56	3	137	2.14	140
57	1	126	0.79	127
58	0	122	0.00	122
59	2	124	1.59	126
60	2	102	1.92	104
61	0	118	0.00	118
62	1	140	0.71	141
63	0	159	0.00	159
64	1	117	0.85	118
65	1	130	0.76	131
66	0	113	0.00	113
67	1	107	0.93	108
68	0	124	0.00	124
69	1	152	0.65	153
70	0	136	0.00	136
71	1	96	1.03	97
72	0	121	0.00	121
73	0	124	0.00	124
74	1	123	0.81	124
75	1	141	0.70	142
76	2	112	1.75	114
77	0	131	0.00	131
78	0	104	0.00	104
79	0	116	0.00	116
80	1	126	0.79	127
81	0	131	0.00	131
82	0	122	0.00	122
83	1	140	0.71	141
84	0	118	0.00	118
85	0	122	0.00	122
86	0	117	0.00	117
87	1	127	0.78	128
88	1	119	0.83	120
89	0	138	0.00	138
90	0	123	0.00	123
91	2	124	1.59	126
92	2	121	1.63	123
93	1	142	0.70	143
94	0	111	0.00	111
95	0	141	0.00	141
96	1	123	0.81	124
97	0	120	0.00	120
98	1	146	0.68	147
99	0	145	0.00	145
100	0	144	0.00	144
101	1	107	0.93	108
102	2	120	1.64	122
103	0	109	0.00	109
104	2	124	1.59	126
105	0	116	0.00	116
106	2	123	1.60	125
107	1	114	0.87	115
108	0	110	0.00	110
109	0	128	0.00	128
110	0	116	0.00	116
111	0	126	0.00	126
112	1	120	0.83	121
113	1	137	0.72	138
114	0	110	0.00	110
115	3	127	2.31	130
116	1	111	0.89	112
117	0	117	0.00	117
118	2	123	1.60	125
119	0	130	0.00	130
120	4	139	2.80	143
121	1	127	0.78	128
122	0	150	0.00	150
123	1	128	0.78	129
124	2	109	1.80	111
125	1	128	0.78	129
126	0	103	0.00	103
127	0	98	0.00	98
128	0	101	0.00	101
129	1	131	0.76	132
130	2	146	1.35	148
131	2	104	1.89	106
132	1	111	0.89	112
133	1	131	0.76	132
134	5	120	4.00	125
135	4	124	3.12	128
136	1	111	0.89	112
137	2	125	1.57	127
138	1	140	0.71	141
139	2	118	1.67	120
140	2	128	1.54	130
141	1	119	0.83	120
142	4	109	3.54	113
143	1	112	0.88	113
144	4	108	3.57	112
145	2	113	1.74	115
146	6	147	3.92	153
147	12	110	9.84	122
148	10	103	8.85	113
149	9	122	6.87	131
150	11	112	8.94	123
151	11	112	8.94	123

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	409	0.24	410
2	4	422	0.94	426
3	2	361	0.55	363
4	3	449	0.66	452
5	1	472	0.21	473
6	1	495	0.20	496
7	3	469	0.64	472
8	9	470	1.88	479
9	7	490	1.41	497
10	5	531	0.93	536
11	6	515	1.15	521
12	4	507	0.78	511
13	5	525	0.94	530
14	1	512	0.19	513
15	5	494	1.00	499
16	1	482	0.21	483
17	2	509	0.39	511
18	3	520	0.57	523
19	4	513	0.77	517
20	1	580	0.17	581
21	3	550	0.54	553
22	5	515	0.96	520
23	4	501	0.79	505
24	4	536	0.74	540
25	3	497	0.60	500
26	4	511	0.78	515
27	2	516	0.39	518
28	3	503	0.59	506
29	2	523	0.38	525
30	2	537	0.37	539
31	6	496	1.20	502
32	4	514	0.77	518
33	3	508	0.59	511
34	2	480	0.41	482
35	2	507	0.39	509
36	2	538	0.37	540
37	4	514	0.77	518
38	2	523	0.38	525
39	0	498	0.00	498
40	3	493	0.60	496
41	4	557	0.71	561
42	9	527	1.68	536
43	0	469	0.00	469
44	6	514	1.15	520
45	10	531	1.85	541
46	4	500	0.79	504
47	2	523	0.38	525
48	2	541	0.37	543
49	4	521	0.76	525
50	5	531	0.93	536
51	7	514	1.34	521
52	4	473	0.84	477
53	1	479	0.21	480
54	8	505	1.56	513
55	2	536	0.37	538
56	3	500	0.60	503
57	4	515	0.77	519
58	6	523	1.13	529
59	2	525	0.38	527
60	1	530	0.19	531
61	7	532	1.30	539
62	6	492	1.20	498
63	3	536	0.56	539
64	7	517	1.34	524
65	2	486	0.41	488
66	4	537	0.74	541
67	2	497	0.40	499
68	3	516	0.58	519
69	5	542	0.91	547
70	7	535	1.29	542
71	8	485	1.62	493
72	1	532	0.19	533
73	4	514	0.77	518
74	2	555	0.36	557
75	2	527	0.38	529
76	1	532	0.19	533
77	3	527	0.57	530
78	2	505	0.39	507
79	5	503	0.98	508
80	4	498	0.80	502
81	3	543	0.55	546
82	2	521	0.38	523
83	5	527	0.94	532
84	7	502	1.38	509
85	5	537	0.92	542
86	4	493	0.80	497
87	4	522	0.76	526
88	6	564	1.05	570
89	5	502	0.99	507
90	6	513	1.16	519
91	6	499	1.19	505
92	6	512	1.16	518
93	5	482	1.03	487
94	1	520	0.19	521
95	5	534	0.93	539
96	2	533	0.37	535
97	2	527	0.38	529
98	4	533	0.74	537
99	6	568	1.05	574
100	4	512	0.78	516
101	7	518	1.33	525
102	2	498	0.40	500
103	2	549	0.36	551
104	3	532	0.56	535
105	3	559	0.53	562
106	3	522	0.57	525
107	0	545	0.00	545
108	5	531	0.93	536
109	3	484	0.62	487
110	5	538	0.92	543
111	5	483	1.02	488
112	4	567	0.70	571
113	10	496	1.98	506
114	6	522	1.14	528
115	6	493	1.20	499
116	4	529	0.75	533
117	3	531	0.56	534
118	2	496	0.40	498
119	4	515	0.77	519
120	11	522	2.06	533
121	8	524	1.50	532
122	4	491	0.81	495
123	5	487	1.02	492
124	10	537	1.83	547
125	7	505	1.37	512
126	6	529	1.12	535
127	8	512	1.54	520
128	9	557	1.59	566
129	8	497	1.58	505
130	2	519	0.38	521
131	7	500	1.38	507
132	11	487	2.21	498
133	8	502	1.57	510
134	12	490	2.39	502
135	11	493	2.18	504
136	9	501	1.76	510
137	16	505	3.07	521
138	11	496	2.17	507
139	13	469	2.70	482
140	17	479	3.43	496
141	20	511	3.77	531
142	20	495	3.88	515
143	13	506	2.50	519
144	19	494	3.70	513
145	25	484	4.91	509
146	23	480	4.57	503
147	26	487	5.07	513
148	28	457	5.77	485
149	40	451	8.15	491
150	36	442	7.53	478
151	38	452	7.76	490

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	177	23	88.50	200
2	42	6	87.50	48
3	47	9	83.93	56
4	52	24	68.42	76
5	36	27	57.14	63
6	36	25	59.02	61
7	29	31	48.33	60
8	27	35	43.55	62
9	19	53	26.39	72
10	15	51	22.73	66
11	19	62	23.46	81
12	13	67	16.25	80
13	7	50	12.28	57
14	14	61	18.67	75
15	9	55	14.06	64
16	13	74	14.94	87
17	7	65	9.72	72
18	8	72	10.00	80
19	3	76	3.80	79
20	9	62	12.68	71
21	11	65	14.47	76
22	7	62	10.14	69
23	10	65	13.33	75
24	8	36	18.18	44
25	9	72	11.11	81
26	11	50	18.03	61
27	7	59	10.61	66
28	8	55	12.70	63
29	6	53	10.17	59
30	9	62	12.68	71
31	9	65	12.16	74
32	7	62	10.14	69
33	5	64	7.25	69
34	7	52	11.86	59
35	4	48	7.69	52
36	8	54	12.90	62
37	2	47	4.08	49
38	5	48	9.43	53
39	11	61	15.28	72
40	4	49	7.55	53
41	8	46	14.81	54
42	11	58	15.94	69
43	10	59	14.49	69
44	5	48	9.43	53
45	4	50	7.41	54
46	9	58	13.43	67
47	8	43	15.69	51
48	2	38	5.00	40
49	6	54	10.00	60
50	11	41	21.15	52
51	3	44	6.38	47
52	5	46	9.80	51
53	3	54	5.26	57
54	5	34	12.82	39
55	8	38	17.39	46
56	3	39	7.14	42
57	6	38	13.64	44
58	6	54	10.00	60
59	7	43	14.00	50
60	9	47	16.07	56
61	7	38	15.56	45
62	6	42	12.50	48
63	3	44	6.38	47
64	3	42	6.67	45
65	2	34	5.56	36
66	3	27	10.00	30
67	5	42	10.64	47
68	5	31	13.89	36
69	3	28	9.68	31
70	4	28	12.50	32
71	11	44	20.00	55
72	1	38	2.56	39
73	8	30	21.05	38
74	3	35	7.89	38
75	4	31	11.43	35
76	3	37	7.50	40
77	4	32	11.11	36
78	5	45	10.00	50
79	3	27	10.00	30
80	3	29	9.38	32
81	3	27	10.00	30
82	0	42	0.00	42
83	4	28	12.50	32
84	4	27	12.90	31
85	4	24	14.29	28
86	2	21	8.70	23
87	2	28	6.67	30
88	3	27	10.00	30
89	5	26	16.13	31
90	4	20	16.67	24
91	2	24	7.69	26
92	2	33	5.71	35
93	0	22	0.00	22
94	4	24	14.29	28
95	2	24	7.69	26
96	1	25	3.85	26
97	4	28	12.50	32
98	5	23	17.86	28
99	1	17	5.56	18
100	6	20	23.08	26
101	2	19	9.52	21
102	4	23	14.81	27
103	1	36	2.70	37
104	2	20	9.09	22
105	1	20	4.76	21
106	1	24	4.00	25
107	3	16	15.79	19
108	4	15	21.05	19
109	2	15	11.76	17
110	7	14	33.33	21
111	1	30	3.23	31
112	2	17	10.53	19
113	4	14	22.22	18
114	4	17	19.05	21
115	1	23	4.17	24
116	2	18	10.00	20
117	2	12	14.29	14
118	2	13	13.33	15
119	5	18	21.74	23
120	0	11	0.00	11
121	2	19	9.52	21
122	4	19	17.39	23
123	1	12	7.69	13
124	5	13	27.78	18
125	1	18	5.26	19
126	4	16	20.00	20
127	3	19	13.64	22
128	0	16	0.00	16
129	3	17	15.00	20
130	1	17	5.56	18
131	5	10	33.33	15
132	1	22	4.35	23
133	4	13	23.53	17
134	1	15	6.25	16
135	5	13	27.78	18
136	4	10	28.57	14
137	4	14	22.22	18
138	2	13	13.33	15
139	1	11	8.33	12
140	4	10	28.57	14
141	2	16	11.11	18
142	0	9	0.00	9
143	1	12	7.69	13
144	0	13	0.00	13
145	4	11	26.67	15
146	1	5	16.67	6
147	0	5	0.00	5
148	1	16	5.88	17
149	1	5	16.67	6
150	0	15	0.00	15
151	0	7	0.00	7

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	188	23	89.10	211
2	195	38	83.69	233
3	52	10	83.87	62
4	52	29	64.20	81
5	37	47	44.05	84
6	30	46	39.47	76
7	24	35	40.68	59
8	25	53	32.05	78
9	15	62	19.48	77
10	4	76	5.00	80
11	10	71	12.35	81
12	5	104	4.59	109
13	3	82	3.53	85
14	1	90	1.10	91
15	0	91	0.00	91
16	3	85	3.41	88
17	1	102	0.97	103
18	1	89	1.11	90
19	1	97	1.02	98
20	2	80	2.44	82
21	0	81	0.00	81
22	2	97	2.02	99
23	1	112	0.88	113
24	0	102	0.00	102
25	0	92	0.00	92
26	0	92	0.00	92
27	1	87	1.14	88
28	1	70	1.41	71
29	2	79	2.47	81
30	0	89	0.00	89
31	0	94	0.00	94
32	0	80	0.00	80
33	1	89	1.11	90
34	1	88	1.12	89
35	0	87	0.00	87
36	1	73	1.35	74
37	0	85	0.00	85
38	1	77	1.28	78
39	0	61	0.00	61
40	0	94	0.00	94
41	0	82	0.00	82
42	0	81	0.00	81
43	0	78	0.00	78
44	1	52	1.89	53
45	0	72	0.00	72
46	2	85	2.30	87
47	1	69	1.43	70
48	1	71	1.39	72
49	1	84	1.18	85
50	0	65	0.00	65
51	0	55	0.00	55
52	0	58	0.00	58
53	0	68	0.00	68
54	0	63	0.00	63
55	1	47	2.08	48
56	0	63	0.00	63
57	0	69	0.00	69
58	0	61	0.00	61
59	1	76	1.30	77
60	1	63	1.56	64
61	0	46	0.00	46
62	1	51	1.92	52
63	0	58	0.00	58
64	2	58	3.33	60
65	0	63	0.00	63
66	0	68	0.00	68
67	0	51	0.00	51
68	0	67	0.00	67
69	0	33	0.00	33
70	0	47	0.00	47
71	0	48	0.00	48
72	0	53	0.00	53
73	0	49	0.00	49
74	0	61	0.00	61
75	1	52	1.89	53
76	0	49	0.00	49
77	0	38	0.00	38
78	0	34	0.00	34
79	1	46	2.13	47
80	0	47	0.00	47
81	0	38	0.00	38
82	0	54	0.00	54
83	0	47	0.00	47
84	0	40	0.00	40
85	0	48	0.00	48
86	0	53	0.00	53
87	0	42	0.00	42
88	0	40	0.00	40
89	0	46	0.00	46
90	0	42	0.00	42
91	0	31	0.00	31
92	1	37	2.63	38
93	0	48	0.00	48
94	1	35	2.78	36
95	0	34	0.00	34
96	0	37	0.00	37
97	0	30	0.00	30
98	0	39	0.00	39
99	0	28	0.00	28
100	0	30	0.00	30
101	0	34	0.00	34
102	0	38	0.00	38
103	1	28	3.45	29
104	0	28	0.00	28
105	0	38	0.00	38
106	0	35	0.00	35
107	1	30	3.23	31
108	0	35	0.00	35
109	1	28	3.45	29
110	0	26	0.00	26
111	0	31	0.00	31
112	1	27	3.57	28
113	0	36	0.00	36
114	0	28	0.00	28
115	0	37	0.00	37
116	0	32	0.00	32
117	0	28	0.00	28
118	0	23	0.00	23
119	1	19	5.00	20
120	0	26	0.00	26
121	0	21	0.00	21
122	0	26	0.00	26
123	0	18	0.00	18
124	0	23	0.00	23
125	0	18	0.00	18
126	0	28	0.00	28
127	0	26	0.00	26
128	0	32	0.00	32
129	0	17	0.00	17
130	0	30	0.00	30
131	0	26	0.00	26
132	0	19	0.00	19
133	0	27	0.00	27
134	0	21	0.00	21
135	0	22	0.00	22
136	0	21	0.00	21
137	1	22	4.35	23
138	0	25	0.00	25
139	0	19	0.00	19
140	1	17	5.56	18
141	0	11	0.00	11
142	0	25	0.00	25
143	0	14	0.00	14
144	0	21	0.00	21
145	0	16	0.00	16
146	0	16	0.00	16
147	0	16	0.00	16
148	0	22	0.00	22
149	0	27	0.00	27
150	0	12	0.00	12
151	0	16	0.00	16

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	539	107	83.44	646
2	500	65	88.50	565
3	454	159	74.06	613
4	394	187	67.81	581
5	275	236	53.82	511
6	193	287	40.21	480
7	171	289	37.17	460
8	121	328	26.95	449
9	101	311	24.51	412
10	69	342	16.79	411
11	48	340	12.37	388
12	42	359	10.47	401
13	37	380	8.87	417
14	21	347	5.71	368
15	6	369	1.60	375
16	6	405	1.46	411
17	5	390	1.27	395
18	6	411	1.44	417
19	4	383	1.03	387
20	6	382	1.55	388
21	3	415	0.72	418
22	3	383	0.78	386
23	3	396	0.75	399
24	4	388	1.02	392
25	3	412	0.72	415
26	4	403	0.98	407
27	4	396	1.00	400
28	3	400	0.74	403
29	0	362	0.00	362
30	1	381	0.26	382
31	6	357	1.65	363
32	4	343	1.15	347
33	2	330	0.60	332
34	2	341	0.58	343
35	2	338	0.59	340
36	4	355	1.11	359
37	2	342	0.58	344
38	1	319	0.31	320
39	2	337	0.59	339
40	1	354	0.28	355
41	3	333	0.89	336
42	2	334	0.60	336
43	3	311	0.96	314
44	5	333	1.48	338
45	2	326	0.61	328
46	0	274	0.00	274
47	0	294	0.00	294
48	4	332	1.19	336
49	1	264	0.38	265
50	2	311	0.64	313
51	3	296	1.00	299
52	3	293	1.01	296
53	6	287	2.05	293
54	1	315	0.32	316
55	0	287	0.00	287
56	3	266	1.12	269
57	1	262	0.38	263
58	2	280	0.71	282
59	1	245	0.41	246
60	1	263	0.38	264
61	2	253	0.78	255
62	1	228	0.44	229
63	2	248	0.80	250
64	1	252	0.40	253
65	2	249	0.80	251
66	1	246	0.40	247
67	5	221	2.21	226
68	3	239	1.24	242
69	3	225	1.32	228
70	1	235	0.42	236
71	0	212	0.00	212
72	2	233	0.85	235
73	0	220	0.00	220
74	1	223	0.45	224
75	1	188	0.53	189
76	1	194	0.51	195
77	0	221	0.00	221
78	1	210	0.47	211
79	1	210	0.47	211
80	0	198	0.00	198
81	0	222	0.00	222
82	2	195	1.02	197
83	0	188	0.00	188
84	2	189	1.05	191
85	0	191	0.00	191
86	0	188	0.00	188
87	1	162	0.61	163
88	2	165	1.20	167
89	2	171	1.16	173
90	1	196	0.51	197
91	1	178	0.56	179
92	4	148	2.63	152
93	0	156	0.00	156
94	2	160	1.23	162
95	2	183	1.08	185
96	1	147	0.68	148
97	3	147	2.00	150
98	2	160	1.23	162
99	2	151	1.31	153
100	2	153	1.29	155
101	1	159	0.62	160
102	1	163	0.61	164
103	2	150	1.32	152
104	0	150	0.00	150
105	1	138	0.72	139
106	0	130	0.00	130
107	0	124	0.00	124
108	0	112	0.00	112
109	1	137	0.72	138
110	1	162	0.61	163
111	1	133	0.75	134
112	3	145	2.03	148
113	0	124	0.00	124
114	1	122	0.81	123
115	1	118	0.84	119
116	1	101	0.98	102
117	0	120	0.00	120
118	0	115	0.00	115
119	1	117	0.85	118
120	1	109	0.91	110
121	1	104	0.95	105
122	0	110	0.00	110
123	1	107	0.93	108
124	2	89	2.20	91
125	0	97	0.00	97
126	0	100	0.00	100
127	0	110	0.00	110
128	0	100	0.00	100
129	0	94	0.00	94
130	1	84	1.18	85
131	1	102	0.97	103
132	0	94	0.00	94
133	0	93	0.00	93
134	0	84	0.00	84
135	1	83	1.19	84
136	0	94	0.00	94
137	0	72	0.00	72
138	0	82	0.00	82
139	1	77	1.28	78
140	0	66	0.00	66
141	0	79	0.00	79
142	0	55	0.00	55
143	1	63	1.56	64
144	0	58	0.00	58
145	0	87	0.00	87
146	0	64	0.00	64
147	0	80	0.00	80
148	1	79	1.25	80
149	3	63	4.55	66
150	0	81	0.00	81
151	2	67	2.90	69

