CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
89	6	76	7.32	82
90	3	79	3.66	82
91	12	74	13.95	86
92	10	81	10.99	91
93	6	53	10.17	59
94	13	77	14.44	90
95	6	80	6.98	86
96	13	85	13.27	98
97	13	68	16.05	81
98	7	70	9.09	77
99	10	78	11.36	88
100	9	63	12.50	72
101	12	79	13.19	91
102	11	64	14.67	75
103	10	83	10.75	93
104	8	88	8.33	96
105	7	63	10.00	70
106	12	72	14.29	84
107	9	72	11.11	81
108	18	75	19.35	93
109	9	86	9.47	95
110	14	66	17.50	80
111	9	72	11.11	81
112	9	69	11.54	78
113	12	62	16.22	74
114	9	73	10.98	82
115	6	71	7.79	77
116	15	83	15.31	98
117	11	74	12.94	85
118	15	52	22.39	67
119	9	85	9.57	94
120	6	65	8.45	71
121	9	81	10.00	90
122	6	90	6.25	96
123	4	88	4.35	92
124	8	66	10.81	74
125	9	73	10.98	82
126	12	76	13.64	88
127	10	70	12.50	80
128	14	64	17.95	78
129	7	67	9.46	74
130	20	83	19.42	103
131	9	88	9.28	97
132	19	69	21.59	88
133	13	79	14.13	92
134	9	71	11.25	80
135	11	71	13.41	82
136	9	73	10.98	82
137	9	68	11.69	77
138	8	65	10.96	73
139	13	73	15.12	86
140	18	62	22.50	80
141	9	59	13.24	68
142	16	72	18.18	88
143	9	61	12.86	70
144	7	66	9.59	73
145	15	57	20.83	72
146	11	73	13.10	84
147	7	60	10.45	67
148	12	59	16.90	71
149	19	65	22.62	84
150	18	66	21.43	84
151	15	68	18.07	83

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	140	0.00	140
2	1	107	0.93	108
3	1	114	0.87	115
4	1	117	0.85	118
5	2	128	1.54	130
6	1	129	0.77	130
7	1	120	0.83	121
8	0	107	0.00	107
9	1	111	0.89	112
10	0	102	0.00	102
11	0	129	0.00	129
12	1	114	0.87	115
13	0	111	0.00	111
14	0	123	0.00	123
15	1	104	0.95	105
16	0	113	0.00	113
17	0	125	0.00	125
18	0	101	0.00	101
19	0	125	0.00	125
20	0	97	0.00	97
21	1	122	0.81	123
22	0	125	0.00	125
23	1	129	0.77	130
24	1	109	0.91	110
25	0	123	0.00	123
26	2	121	1.63	123
27	1	91	1.09	92
28	0	117	0.00	117
29	1	124	0.80	125
30	1	115	0.86	116
31	3	104	2.80	107
32	1	117	0.85	118
33	2	111	1.77	113
34	0	127	0.00	127
35	2	125	1.57	127
36	0	102	0.00	102
37	0	124	0.00	124
38	3	109	2.68	112
39	2	107	1.83	109
40	0	106	0.00	106
41	0	120	0.00	120
42	0	129	0.00	129
43	0	114	0.00	114
44	0	118	0.00	118
45	1	120	0.83	121
46	2	130	1.52	132
47	1	137	0.72	138
48	0	118	0.00	118
49	1	116	0.85	117
50	3	115	2.54	118
51	0	115	0.00	115
52	0	125	0.00	125
53	0	115	0.00	115
54	1	117	0.85	118
55	1	126	0.79	127
56	1	117	0.85	118
57	1	119	0.83	120
58	1	107	0.93	108
59	0	126	0.00	126
60	0	119	0.00	119
61	1	105	0.94	106
62	2	113	1.74	115
63	0	114	0.00	114
64	1	125	0.79	126
65	0	145	0.00	145
66	0	132	0.00	132
67	1	119	0.83	120
68	1	113	0.88	114
69	0	94	0.00	94
70	1	111	0.89	112
71	1	117	0.85	118
72	2	134	1.47	136
73	1	129	0.77	130
74	1	99	1.00	100
75	0	137	0.00	137
76	3	133	2.21	136
77	2	114	1.72	116
78	0	110	0.00	110
79	0	115	0.00	115
80	0	117	0.00	117
81	1	118	0.84	119
82	0	112	0.00	112
83	0	120	0.00	120
84	2	116	1.69	118
85	0	121	0.00	121
86	0	106	0.00	106
87	1	123	0.81	124
88	0	108	0.00	108
89	1	107	0.93	108
90	0	122	0.00	122
91	1	111	0.89	112
92	0	95	0.00	95
93	1	140	0.71	141
94	1	100	0.99	101
95	1	128	0.78	129
96	2	109	1.80	111
97	0	121	0.00	121
98	0	114	0.00	114
99	1	116	0.85	117
100	1	112	0.88	113
101	1	119	0.83	120
102	2	123	1.60	125
103	0	127	0.00	127
104	0	115	0.00	115
105	1	119	0.83	120
106	0	111	0.00	111
107	0	135	0.00	135
108	1	125	0.79	126
109	0	108	0.00	108
110	0	115	0.00	115
111	0	105	0.00	105
112	0	114	0.00	114
113	1	115	0.86	116
114	4	114	3.39	118
115	2	117	1.68	119
116	0	115	0.00	115
117	1	112	0.88	113
118	0	100	0.00	100
119	3	113	2.59	116
120	2	116	1.69	118
121	1	103	0.96	104
122	1	121	0.82	122
123	3	108	2.70	111
124	0	115	0.00	115
125	1	101	0.98	102
126	2	123	1.60	125
127	2	106	1.85	108
128	3	118	2.48	121
129	3	112	2.61	115
130	3	131	2.24	134
131	4	107	3.60	111
132	0	127	0.00	127
133	3	100	2.91	103
134	0	98	0.00	98
135	0	108	0.00	108
136	1	114	0.87	115
137	1	98	1.01	99
138	4	101	3.81	105
139	6	119	4.80	125
140	1	98	1.01	99
141	3	97	3.00	100
142	2	138	1.43	140
143	2	106	1.85	108
144	4	101	3.81	105
145	7	103	6.36	110
146	8	104	7.14	112
147	1	98	1.01	99
148	9	88	9.28	97
149	8	111	6.72	119
150	11	104	9.57	115
151	12	114	9.52	126

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	3	470	0.63	473
2	4	430	0.92	434
3	6	352	1.68	358
4	2	411	0.48	413
5	2	452	0.44	454
6	5	441	1.12	446
7	4	436	0.91	440
8	3	494	0.60	497
9	3	509	0.59	512
10	1	533	0.19	534
11	4	520	0.76	524
12	2	515	0.39	517
13	2	495	0.40	497
14	3	523	0.57	526
15	1	512	0.19	513
16	1	495	0.20	496
17	5	493	1.00	498
18	1	502	0.20	503
19	1	504	0.20	505
20	3	538	0.55	541
21	3	515	0.58	518
22	1	510	0.20	511
23	6	499	1.19	505
24	4	518	0.77	522
25	1	494	0.20	495
26	3	547	0.55	550
27	4	542	0.73	546
28	1	501	0.20	502
29	7	504	1.37	511
30	2	527	0.38	529
31	3	525	0.57	528
32	5	519	0.95	524
33	1	481	0.21	482
34	1	495	0.20	496
35	1	527	0.19	528
36	2	503	0.40	505
37	2	503	0.40	505
38	3	521	0.57	524
39	1	527	0.19	528
40	4	543	0.73	547
41	4	522	0.76	526
42	4	511	0.78	515
43	3	528	0.56	531
44	4	527	0.75	531
45	2	529	0.38	531
46	4	504	0.79	508
47	1	498	0.20	499
48	2	542	0.37	544
49	3	511	0.58	514
50	4	517	0.77	521
51	6	524	1.13	530
52	4	500	0.79	504
53	2	531	0.38	533
54	3	528	0.56	531
55	3	534	0.56	537
56	1	500	0.20	501
57	2	513	0.39	515
58	2	538	0.37	540
59	0	501	0.00	501
60	2	543	0.37	545
61	2	520	0.38	522
62	2	520	0.38	522
63	2	528	0.38	530
64	3	519	0.57	522
65	2	503	0.40	505
66	2	526	0.38	528
67	1	457	0.22	458
68	7	515	1.34	522
69	1	541	0.18	542
70	6	546	1.09	552
71	2	491	0.41	493
72	1	502	0.20	503
73	3	482	0.62	485
74	2	493	0.40	495
75	3	511	0.58	514
76	5	491	1.01	496
77	3	549	0.54	552
78	7	528	1.31	535
79	0	510	0.00	510
80	3	534	0.56	537
81	3	523	0.57	526
82	3	475	0.63	478
83	6	487	1.22	493
84	4	484	0.82	488
85	1	460	0.22	461
86	4	559	0.71	563
87	7	497	1.39	504
88	3	532	0.56	535
89	10	508	1.93	518
90	1	528	0.19	529
91	7	492	1.40	499
92	1	511	0.20	512
93	4	515	0.77	519
94	1	528	0.19	529
95	3	521	0.57	524
96	3	465	0.64	468
97	3	456	0.65	459
98	2	527	0.38	529
99	5	484	1.02	489
100	2	538	0.37	540
101	4	528	0.75	532
102	2	519	0.38	521
103	4	527	0.75	531
104	1	516	0.19	517
105	6	542	1.09	548
106	2	528	0.38	530
107	1	523	0.19	524
108	2	490	0.41	492
109	5	486	1.02	491
110	5	512	0.97	517
111	4	530	0.75	534
112	4	517	0.77	521
113	4	486	0.82	490
114	4	521	0.76	525
115	5	504	0.98	509
116	4	503	0.79	507
117	10	493	1.99	503
118	7	501	1.38	508
119	8	513	1.54	521
120	3	501	0.60	504
121	6	510	1.16	516
122	8	535	1.47	543
123	5	511	0.97	516
124	5	502	0.99	507
125	7	520	1.33	527
126	7	507	1.36	514
127	9	484	1.83	493
128	6	459	1.29	465
129	14	472	2.88	486
130	6	488	1.21	494
131	7	483	1.43	490
132	17	473	3.47	490
133	13	489	2.59	502
134	10	509	1.93	519
135	13	478	2.65	491
136	15	473	3.07	488
137	8	517	1.52	525
138	19	462	3.95	481
139	15	458	3.17	473
140	19	490	3.73	509
141	14	494	2.76	508
142	25	530	4.50	555
143	17	493	3.33	510
144	18	501	3.47	519
145	12	478	2.45	490
146	17	496	3.31	513
147	34	494	6.44	528
148	33	468	6.59	501
149	43	457	8.60	500
150	42	460	8.37	502
151	43	438	8.94	481

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	166	29	85.13	195
2	47	6	88.68	53
3	49	13	79.03	62
4	33	21	61.11	54
5	20	25	44.44	45
6	25	33	43.10	58
7	17	36	32.08	53
8	27	42	39.13	69
9	15	49	23.44	64
10	14	41	25.45	55
11	17	67	20.24	84
12	13	62	17.33	75
13	18	67	21.18	85
14	7	58	10.77	65
15	9	62	12.68	71
16	6	65	8.45	71
17	7	59	10.61	66
18	6	45	11.76	51
19	6	53	10.17	59
20	4	58	6.45	62
21	5	54	8.47	59
22	7	59	10.61	66
23	5	36	12.20	41
24	5	51	8.93	56
25	6	58	9.38	64
26	7	51	12.07	58
27	8	47	14.55	55
28	10	58	14.71	68
29	6	54	10.00	60
30	10	53	15.87	63
31	6	67	8.22	73
32	7	55	11.29	62
33	11	51	17.74	62
34	14	48	22.58	62
35	11	42	20.75	53
36	11	49	18.33	60
37	10	42	19.23	52
38	6	57	9.52	63
39	6	54	10.00	60
40	4	42	8.70	46
41	3	54	5.26	57
42	6	40	13.04	46
43	7	42	14.29	49
44	4	39	9.30	43
45	4	43	8.51	47
46	6	38	13.64	44
47	7	48	12.73	55
48	7	52	11.86	59
49	10	36	21.74	46
50	2	42	4.55	44
51	5	43	10.42	48
52	5	35	12.50	40
53	2	37	5.13	39
54	2	50	3.85	52
55	7	44	13.73	51
56	7	35	16.67	42
57	5	38	11.63	43
58	5	26	16.13	31
59	1	40	2.44	41
60	5	45	10.00	50
61	4	28	12.50	32
62	3	40	6.98	43
63	5	34	12.82	39
64	7	29	19.44	36
65	3	38	7.32	41
66	2	33	5.71	35
67	6	25	19.35	31
68	4	22	15.38	26
69	6	29	17.14	35
70	7	26	21.21	33
71	8	33	19.51	41
72	5	34	12.82	39
73	2	32	5.88	34
74	1	32	3.03	33
75	6	27	18.18	33
76	3	24	11.11	27
77	3	25	10.71	28
78	4	24	14.29	28
79	8	31	20.51	39
80	2	28	6.67	30
81	4	33	10.81	37
82	6	34	15.00	40
83	4	33	10.81	37
84	2	32	5.88	34
85	3	26	10.34	29
86	4	17	19.05	21
87	1	28	3.45	29
88	1	17	5.56	18
89	2	29	6.45	31
90	4	28	12.50	32
91	3	21	12.50	24
92	3	35	7.89	38
93	2	29	6.45	31
94	1	17	5.56	18
95	0	20	0.00	20
96	1	22	4.35	23
97	2	18	10.00	20
98	2	19	9.52	21
99	3	28	9.68	31
100	2	21	8.70	23
101	1	25	3.85	26
102	6	23	20.69	29
103	3	14	17.65	17
104	4	22	15.38	26
105	2	15	11.76	17
106	1	16	5.88	17
107	5	14	26.32	19
108	1	17	5.56	18
109	3	16	15.79	19
110	2	21	8.70	23
111	3	21	12.50	24
112	2	18	10.00	20
113	1	20	4.76	21
114	2	15	11.76	17
115	0	21	0.00	21
116	3	14	17.65	17
117	0	16	0.00	16
118	4	24	14.29	28
119	2	12	14.29	14
120	3	16	15.79	19
121	2	16	11.11	18
122	0	12	0.00	12
123	3	22	12.00	25
124	2	30	6.25	32
125	2	13	13.33	15
126	1	16	5.88	17
127	1	20	4.76	21
128	2	15	11.76	17
129	4	12	25.00	16
130	3	16	15.79	19
131	1	8	11.11	9
132	1	11	8.33	12
133	2	14	12.50	16
134	1	12	7.69	13
135	3	21	12.50	24
136	2	7	22.22	9
137	2	15	11.76	17
138	2	13	13.33	15
139	0	14	0.00	14
140	3	11	21.43	14
141	1	10	9.09	11
142	1	12	7.69	13
143	1	9	10.00	10
144	1	16	5.88	17
145	0	6	0.00	6
146	1	9	10.00	10
147	0	12	0.00	12
148	0	15	0.00	15
149	2	14	12.50	16
150	2	7	22.22	9
151	2	15	11.76	17

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	195	29	87.05	224
2	187	31	85.78	218
3	57	8	87.69	65
4	45	27	62.50	72
5	37	32	53.62	69
6	28	40	41.18	68
7	24	46	34.29	70
8	17	53	24.29	70
9	18	70	20.45	88
10	10	65	13.33	75
11	20	64	23.81	84
12	11	74	12.94	85
13	6	82	6.82	88
14	4	98	3.92	102
15	1	91	1.09	92
16	1	79	1.25	80
17	0	115	0.00	115
18	1	86	1.15	87
19	0	101	0.00	101
20	1	90	1.10	91
21	1	92	1.08	93
22	0	81	0.00	81
23	0	79	0.00	79
24	0	89	0.00	89
25	0	74	0.00	74
26	0	82	0.00	82
27	1	94	1.05	95
28	0	76	0.00	76
29	0	81	0.00	81
30	0	73	0.00	73
31	2	78	2.50	80
32	0	80	0.00	80
33	0	76	0.00	76
34	0	89	0.00	89
35	0	60	0.00	60
36	1	82	1.20	83
37	1	84	1.18	85
38	0	81	0.00	81
39	1	61	1.61	62
40	0	81	0.00	81
41	0	71	0.00	71
42	1	73	1.35	74
43	0	55	0.00	55
44	1	67	1.47	68
45	0	65	0.00	65
46	0	60	0.00	60
47	1	60	1.64	61
48	0	62	0.00	62
49	0	55	0.00	55
50	0	73	0.00	73
51	1	74	1.33	75
52	0	51	0.00	51
53	1	48	2.04	49
54	0	58	0.00	58
55	0	56	0.00	56
56	2	60	3.23	62
57	0	69	0.00	69
58	1	47	2.08	48
59	0	67	0.00	67
60	0	56	0.00	56
61	1	39	2.50	40
62	0	59	0.00	59
63	0	58	0.00	58
64	0	74	0.00	74
65	0	52	0.00	52
66	0	43	0.00	43
67	0	47	0.00	47
68	1	68	1.45	69
69	0	63	0.00	63
70	0	46	0.00	46
71	0	45	0.00	45
72	0	47	0.00	47
73	0	50	0.00	50
74	0	45	0.00	45
75	1	47	2.08	48
76	1	45	2.17	46
77	2	52	3.70	54
78	0	29	0.00	29
79	0	37	0.00	37
80	0	33	0.00	33
81	0	43	0.00	43
82	0	49	0.00	49
83	0	41	0.00	41
84	0	33	0.00	33
85	1	49	2.00	50
86	0	38	0.00	38
87	0	25	0.00	25
88	0	38	0.00	38
89	0	44	0.00	44
90	0	31	0.00	31
91	0	40	0.00	40
92	0	30	0.00	30
93	0	41	0.00	41
94	0	34	0.00	34
95	1	47	2.08	48
96	0	28	0.00	28
97	0	28	0.00	28
98	0	33	0.00	33
99	0	31	0.00	31
100	1	35	2.78	36
101	0	29	0.00	29
102	0	41	0.00	41
103	0	31	0.00	31
104	0	23	0.00	23
105	0	30	0.00	30
106	1	31	3.12	32
107	0	41	0.00	41
108	0	24	0.00	24
109	0	27	0.00	27
110	0	35	0.00	35
111	0	32	0.00	32
112	0	34	0.00	34
113	0	27	0.00	27
114	0	28	0.00	28
115	0	32	0.00	32
116	0	34	0.00	34
117	0	24	0.00	24
118	0	33	0.00	33
119	0	33	0.00	33
120	0	24	0.00	24
121	0	29	0.00	29
122	0	27	0.00	27
123	0	16	0.00	16
124	0	29	0.00	29
125	0	29	0.00	29
126	0	22	0.00	22
127	0	16	0.00	16
128	0	22	0.00	22
129	0	19	0.00	19
130	0	20	0.00	20
131	0	22	0.00	22
132	0	22	0.00	22
133	0	19	0.00	19
134	1	22	4.35	23
135	0	14	0.00	14
136	1	18	5.26	19
137	0	10	0.00	10
138	0	12	0.00	12
139	0	24	0.00	24
140	0	19	0.00	19
141	0	14	0.00	14
142	0	23	0.00	23
143	0	15	0.00	15
144	0	19	0.00	19
145	0	20	0.00	20
146	0	20	0.00	20
147	0	18	0.00	18
148	1	10	9.09	11
149	0	20	0.00	20
150	0	20	0.00	20
151	0	19	0.00	19

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	576	89	86.62	665
2	452	89	83.55	541
3	464	145	76.19	609
4	362	192	65.34	554
5	276	235	54.01	511
6	231	259	47.14	490
7	160	320	33.33	480
8	131	282	31.72	413
9	102	320	24.17	422
10	76	342	18.18	418
11	62	347	15.16	409
12	26	346	6.99	372
13	29	365	7.36	394
14	22	384	5.42	406
15	9	384	2.29	393
16	8	387	2.03	395
17	12	388	3.00	400
18	9	397	2.22	406
19	5	362	1.36	367
20	4	394	1.01	398
21	5	389	1.27	394
22	4	362	1.09	366
23	2	381	0.52	383
24	3	381	0.78	384
25	1	383	0.26	384
26	0	336	0.00	336
27	2	380	0.52	382
28	2	345	0.58	347
29	4	388	1.02	392
30	1	368	0.27	369
31	0	367	0.00	367
32	0	317	0.00	317
33	2	375	0.53	377
34	2	335	0.59	337
35	2	336	0.59	338
36	1	310	0.32	311
37	1	354	0.28	355
38	3	321	0.93	324
39	3	319	0.93	322
40	3	332	0.90	335
41	0	325	0.00	325
42	3	333	0.89	336
43	1	319	0.31	320
44	1	304	0.33	305
45	2	305	0.65	307
46	1	299	0.33	300
47	2	299	0.66	301
48	2	274	0.72	276
49	1	289	0.34	290
50	1	281	0.35	282
51	1	286	0.35	287
52	2	286	0.69	288
53	1	293	0.34	294
54	0	264	0.00	264
55	0	244	0.00	244
56	0	252	0.00	252
57	2	257	0.77	259
58	4	249	1.58	253
59	3	245	1.21	248
60	2	246	0.81	248
61	2	261	0.76	263
62	1	241	0.41	242
63	1	222	0.45	223
64	1	227	0.44	228
65	4	230	1.71	234
66	0	229	0.00	229
67	0	198	0.00	198
68	2	236	0.84	238
69	1	223	0.45	224
70	1	210	0.47	211
71	2	223	0.89	225
72	6	186	3.12	192
73	0	204	0.00	204
74	2	239	0.83	241
75	2	196	1.01	198
76	0	215	0.00	215
77	3	202	1.46	205
78	0	195	0.00	195
79	0	201	0.00	201
80	1	177	0.56	178
81	0	185	0.00	185
82	2	195	1.02	197
83	2	192	1.03	194
84	1	180	0.55	181
85	3	185	1.60	188
86	0	191	0.00	191
87	3	161	1.83	164
88	1	186	0.53	187
89	0	165	0.00	165
90	3	158	1.86	161
91	2	163	1.21	165
92	0	169	0.00	169
93	0	151	0.00	151
94	2	152	1.30	154
95	0	168	0.00	168
96	2	143	1.38	145
97	1	156	0.64	157
98	0	134	0.00	134
99	0	143	0.00	143
100	1	155	0.64	156
101	0	149	0.00	149
102	0	144	0.00	144
103	0	146	0.00	146
104	0	152	0.00	152
105	0	113	0.00	113
106	0	113	0.00	113
107	0	137	0.00	137
108	1	127	0.78	128
109	0	103	0.00	103
110	1	134	0.74	135
111	0	124	0.00	124
112	3	125	2.34	128
113	2	129	1.53	131
114	0	140	0.00	140
115	1	122	0.81	123
116	1	113	0.88	114
117	1	99	1.00	100
118	0	109	0.00	109
119	1	95	1.04	96
120	4	111	3.48	115
121	0	89	0.00	89
122	0	103	0.00	103
123	0	109	0.00	109
124	0	114	0.00	114
125	1	113	0.88	114
126	1	98	1.01	99
127	1	97	1.02	98
128	0	96	0.00	96
129	0	89	0.00	89
130	1	98	1.01	99
131	0	100	0.00	100
132	2	98	2.00	100
133	0	92	0.00	92
134	1	92	1.08	93
135	1	87	1.14	88
136	2	82	2.38	84
137	0	75	0.00	75
138	1	88	1.12	89
139	1	101	0.98	102
140	1	86	1.15	87
141	2	86	2.27	88
142	0	79	0.00	79
143	0	91	0.00	91
144	1	66	1.49	67
145	0	69	0.00	69
146	1	80	1.23	81
147	0	73	0.00	73
148	0	90	0.00	90
149	1	63	1.56	64
150	0	70	0.00	70
151	0	77	0.00	77

