CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
2	141	28	83.43	169
3	44	10	81.48	54
4	46	21	68.66	67
5	42	39	51.85	81
6	43	38	53.09	81
7	28	29	49.12	57
8	30	47	38.96	77
9	16	47	25.40	63
10	15	71	17.44	86
11	12	73	14.12	85
12	4	78	4.88	82
13	6	89	6.32	95
14	7	65	9.72	72
15	3	87	3.33	90
16	2	84	2.33	86
17	0	79	0.00	79
18	0	74	0.00	74
19	2	72	2.70	74
20	1	90	1.10	91
21	0	85	0.00	85
22	2	62	3.12	64
23	0	67	0.00	67
24	1	84	1.18	85
25	1	73	1.35	74
26	0	76	0.00	76
27	0	77	0.00	77
28	0	80	0.00	80
29	0	72	0.00	72
30	0	82	0.00	82
31	1	69	1.43	70
32	0	85	0.00	85
33	0	73	0.00	73
34	1	76	1.30	77
35	2	80	2.44	82
36	0	71	0.00	71
37	2	70	2.78	72
38	1	94	1.05	95
39	0	70	0.00	70
40	0	69	0.00	69
41	1	67	1.47	68
42	0	74	0.00	74
43	0	74	0.00	74
44	0	59	0.00	59
45	1	77	1.28	78
46	0	65	0.00	65
47	0	66	0.00	66
48	1	62	1.59	63
49	0	65	0.00	65
50	0	58	0.00	58
51	0	66	0.00	66
52	0	58	0.00	58
53	0	67	0.00	67
54	1	65	1.52	66
55	0	58	0.00	58
56	0	76	0.00	76
57	0	67	0.00	67
58	0	55	0.00	55
59	0	64	0.00	64
60	0	59	0.00	59
61	0	59	0.00	59
62	1	53	1.85	54
63	0	46	0.00	46
64	0	57	0.00	57
65	0	48	0.00	48
66	0	60	0.00	60
67	0	59	0.00	59
68	0	42	0.00	42
69	0	45	0.00	45
70	0	60	0.00	60
71	0	46	0.00	46
72	0	44	0.00	44
73	0	47	0.00	47
74	0	55	0.00	55
75	0	52	0.00	52
76	1	45	2.17	46
77	0	42	0.00	42
78	0	46	0.00	46
79	0	45	0.00	45
80	1	39	2.50	40
81	0	41	0.00	41
82	0	45	0.00	45
83	2	42	4.55	44
84	0	44	0.00	44
85	0	51	0.00	51
86	0	40	0.00	40
87	0	39	0.00	39
88	0	39	0.00	39
89	0	36	0.00	36
90	0	39	0.00	39
91	0	32	0.00	32
92	0	39	0.00	39
93	0	45	0.00	45
94	0	30	0.00	30
95	0	20	0.00	20
96	1	32	3.03	33
97	0	34	0.00	34
98	0	26	0.00	26
99	0	34	0.00	34
100	0	22	0.00	22
101	0	36	0.00	36
102	0	29	0.00	29
103	0	35	0.00	35
104	0	27	0.00	27
105	2	30	6.25	32
106	0	28	0.00	28
107	0	38	0.00	38
108	0	29	0.00	29
109	0	32	0.00	32
110	0	26	0.00	26
111	0	24	0.00	24
112	0	34	0.00	34
113	0	32	0.00	32
114	1	21	4.55	22
115	0	29	0.00	29
116	2	27	6.90	29
117	0	24	0.00	24
118	0	20	0.00	20
119	0	22	0.00	22
120	0	23	0.00	23
121	0	26	0.00	26
122	0	23	0.00	23
123	0	37	0.00	37
124	0	17	0.00	17
125	0	28	0.00	28
126	1	20	4.76	21
127	0	31	0.00	31
128	0	20	0.00	20
129	0	20	0.00	20
130	0	18	0.00	18
131	0	27	0.00	27
132	0	12	0.00	12
133	0	21	0.00	21
134	0	20	0.00	20
135	0	29	0.00	29
136	0	22	0.00	22
137	0	12	0.00	12
138	1	19	5.00	20
139	1	27	3.57	28
140	0	21	0.00	21
141	0	15	0.00	15
142	0	18	0.00	18
143	0	17	0.00	17
144	0	14	0.00	14
145	0	14	0.00	14
146	0	16	0.00	16
147	0	23	0.00	23
148	0	22	0.00	22
149	0	18	0.00	18
150	0	23	0.00	23
151	1	12	7.69	13

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	578	91	86.40	669
2	502	74	87.15	576
3	435	165	72.50	600
4	356	192	64.96	548
5	267	251	51.54	518
6	250	224	52.74	474
7	178	266	40.09	444
8	138	279	33.09	417
9	105	289	26.65	394
10	86	367	18.98	453
11	53	318	14.29	371
12	43	355	10.80	398
13	30	359	7.71	389
14	14	363	3.71	377
15	13	386	3.26	399
16	5	401	1.23	406
17	5	353	1.40	358
18	7	411	1.67	418
19	7	390	1.76	397
20	4	384	1.03	388
21	3	383	0.78	386
22	2	379	0.52	381
23	3	374	0.80	377
24	1	374	0.27	375
25	2	352	0.56	354
26	2	336	0.59	338
27	2	368	0.54	370
28	5	350	1.41	355
29	2	343	0.58	345
30	1	331	0.30	332
31	4	351	1.13	355
32	2	352	0.56	354
33	3	330	0.90	333
34	3	336	0.88	339
35	2	356	0.56	358
36	2	364	0.55	366
37	1	347	0.29	348
38	2	326	0.61	328
39	2	333	0.60	335
40	1	314	0.32	315
41	1	301	0.33	302
42	0	315	0.00	315
43	1	312	0.32	313
44	2	310	0.64	312
45	1	297	0.34	298
46	1	290	0.34	291
47	2	320	0.62	322
48	1	269	0.37	270
49	4	300	1.32	304
50	1	282	0.35	283
51	4	259	1.52	263
52	1	304	0.33	305
53	0	290	0.00	290
54	3	237	1.25	240
55	0	255	0.00	255
56	1	253	0.39	254
57	2	253	0.78	255
58	0	245	0.00	245
59	1	244	0.41	245
60	0	253	0.00	253
61	0	281	0.00	281
62	2	250	0.79	252
63	1	229	0.43	230
64	1	242	0.41	243
65	0	230	0.00	230
66	3	225	1.32	228
67	1	222	0.45	223
68	2	240	0.83	242
69	2	222	0.89	224
70	0	217	0.00	217
71	0	202	0.00	202
72	1	234	0.43	235
73	0	207	0.00	207
74	0	200	0.00	200
75	3	239	1.24	242
76	2	190	1.04	192
77	0	180	0.00	180
78	3	199	1.49	202
79	0	220	0.00	220
80	0	198	0.00	198
81	0	207	0.00	207
82	0	195	0.00	195
83	1	189	0.53	190
84	0	195	0.00	195
85	2	213	0.93	215
86	1	194	0.51	195
87	1	184	0.54	185
88	2	192	1.03	194
89	0	175	0.00	175
90	2	194	1.02	196
91	1	177	0.56	178
92	2	167	1.18	169
93	2	182	1.09	184
94	0	193	0.00	193
95	0	184	0.00	184
96	1	171	0.58	172
97	0	165	0.00	165
98	2	174	1.14	176
99	2	165	1.20	167
100	1	149	0.67	150
101	0	156	0.00	156
102	1	149	0.67	150
103	1	163	0.61	164
104	0	161	0.00	161
105	2	144	1.37	146
106	0	156	0.00	156
107	1	140	0.71	141
108	0	153	0.00	153
109	1	169	0.59	170
110	2	152	1.30	154
111	0	147	0.00	147
112	1	141	0.70	142
113	1	143	0.69	144
114	1	140	0.71	141
115	0	123	0.00	123
116	0	130	0.00	130
117	0	112	0.00	112
118	0	131	0.00	131
119	0	112	0.00	112
120	1	130	0.76	131
121	2	103	1.90	105
122	1	103	0.96	104
123	1	132	0.75	133
124	1	112	0.88	113
125	1	94	1.05	95
126	1	100	0.99	101
127	0	101	0.00	101
128	0	105	0.00	105
129	0	124	0.00	124
130	0	117	0.00	117
131	0	89	0.00	89
132	1	99	1.00	100
133	0	108	0.00	108
134	2	102	1.92	104
135	0	107	0.00	107
136	1	95	1.04	96
137	0	97	0.00	97
138	0	103	0.00	103
139	0	79	0.00	79
140	1	77	1.28	78
141	0	95	0.00	95
142	1	76	1.30	77
143	0	74	0.00	74
144	0	66	0.00	66
145	0	86	0.00	86
146	1	78	1.27	79
147	1	73	1.35	74
148	0	84	0.00	84
149	1	71	1.39	72
150	0	70	0.00	70
151	1	80	1.23	81

