CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
16	6	74	7.50	80
17	8	56	12.50	64
18	12	59	16.90	71
19	12	63	16.00	75
20	8	56	12.50	64
21	8	50	13.79	58
22	6	73	7.59	79
23	6	56	9.68	62
24	9	59	13.24	68
25	13	64	16.88	77
26	7	57	10.94	64
27	7	70	9.09	77
28	5	45	10.00	50
29	5	51	8.93	56
30	7	47	12.96	54
31	8	59	11.94	67
32	5	62	7.46	67
33	9	42	17.65	51
34	7	55	11.29	62
35	5	52	8.77	57
36	13	47	21.67	60
37	8	57	12.31	65
38	9	48	15.79	57
39	3	48	5.88	51
40	6	45	11.76	51
41	9	49	15.52	58
42	10	39	20.41	49
43	7	27	20.59	34
44	3	37	7.50	40
45	10	55	15.38	65
46	8	29	21.62	37
47	7	60	10.45	67
48	8	33	19.51	41
49	7	52	11.86	59
50	4	38	9.52	42
51	2	43	4.44	45
52	5	29	14.71	34
53	2	46	4.17	48
54	8	44	15.38	52
55	6	38	13.64	44
56	3	50	5.66	53
57	7	29	19.44	36
58	5	40	11.11	45
59	3	37	7.50	40
60	4	33	10.81	37
61	1	44	2.22	45
62	6	31	16.22	37
63	7	35	16.67	42
64	5	34	12.82	39
65	6	38	13.64	44
66	0	33	0.00	33
67	3	28	9.68	31
68	6	27	18.18	33
69	3	27	10.00	30
70	5	39	11.36	44
71	3	35	7.89	38
72	9	28	24.32	37
73	2	27	6.90	29
74	4	31	11.43	35
75	5	32	13.51	37
76	5	19	20.83	24
77	4	35	10.26	39
78	3	22	12.00	25
79	1	26	3.70	27
80	3	29	9.38	32
81	5	22	18.52	27
82	4	28	12.50	32
83	4	18	18.18	22
84	2	29	6.45	31
85	2	29	6.45	31
86	1	23	4.17	24
87	5	31	13.89	36
88	4	29	12.12	33
89	3	19	13.64	22
90	1	25	3.85	26
91	0	17	0.00	17
92	2	27	6.90	29
93	3	19	13.64	22
94	2	19	9.52	21
95	2	23	8.00	25
96	2	14	12.50	16
97	5	21	19.23	26
98	6	10	37.50	16
99	3	19	13.64	22
100	4	20	16.67	24
101	4	13	23.53	17
102	2	18	10.00	20
103	3	24	11.11	27
104	2	14	12.50	16
105	0	25	0.00	25
106	5	20	20.00	25
107	1	19	5.00	20
108	2	11	15.38	13
109	5	25	16.67	30
110	1	22	4.35	23
111	4	13	23.53	17
112	0	16	0.00	16
113	4	15	21.05	19
114	4	14	22.22	18
115	2	7	22.22	9
116	2	13	13.33	15
117	1	18	5.26	19
118	2	21	8.70	23
119	1	12	7.69	13
120	0	13	0.00	13
121	4	16	20.00	20
122	0	14	0.00	14
123	1	10	9.09	11
124	2	15	11.76	17
125	1	15	6.25	16
126	5	16	23.81	21
127	3	22	12.00	25
128	0	14	0.00	14
129	3	10	23.08	13
130	1	15	6.25	16
131	3	11	21.43	14
132	1	20	4.76	21
133	2	15	11.76	17
134	2	15	11.76	17
135	1	17	5.56	18
136	1	16	5.88	17
137	2	15	11.76	17
138	1	8	11.11	9
139	0	13	0.00	13
140	3	10	23.08	13
141	0	10	0.00	10
142	1	16	5.88	17
143	1	6	14.29	7
144	3	6	33.33	9
145	2	10	16.67	12
146	2	8	20.00	10
147	1	12	7.69	13
148	0	8	0.00	8
149	2	14	12.50	16
150	2	14	12.50	16
151	1	8	11.11	9

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	182	35	83.87	217
2	189	32	85.52	221
3	51	17	75.00	68
4	43	29	59.72	72
5	40	42	48.78	82
6	35	37	48.61	72
7	20	46	30.30	66
8	16	50	24.24	66
9	18	66	21.43	84
10	12	94	11.32	106
11	10	97	9.35	107
12	7	107	6.14	114
13	6	95	5.94	101
14	8	77	9.41	85
15	1	91	1.09	92
16	2	79	2.47	81
17	2	83	2.35	85
18	2	104	1.89	106
19	1	92	1.08	93
20	0	88	0.00	88
21	0	87	0.00	87
22	2	83	2.35	85
23	0	93	0.00	93
24	1	68	1.45	69
25	0	77	0.00	77
26	1	71	1.39	72
27	1	71	1.39	72
28	1	73	1.35	74
29	1	71	1.39	72
30	0	79	0.00	79
31	0	69	0.00	69
32	0	74	0.00	74
33	2	74	2.63	76
34	0	78	0.00	78
35	0	74	0.00	74
36	0	72	0.00	72
37	1	73	1.35	74
38	0	50	0.00	50
39	0	68	0.00	68
40	0	66	0.00	66
41	1	83	1.19	84
42	0	64	0.00	64
43	1	74	1.33	75
44	0	51	0.00	51
45	1	70	1.41	71
46	0	62	0.00	62
47	0	61	0.00	61
48	1	66	1.49	67
49	0	54	0.00	54
50	1	65	1.52	66
51	1	61	1.61	62
52	0	52	0.00	52
53	0	50	0.00	50
54	0	50	0.00	50
55	0	64	0.00	64
56	1	63	1.56	64
57	0	57	0.00	57
58	0	47	0.00	47
59	1	70	1.41	71
60	1	60	1.64	61
61	0	46	0.00	46
62	0	48	0.00	48
63	1	48	2.04	49
64	0	41	0.00	41
65	0	51	0.00	51
66	1	42	2.33	43
67	0	39	0.00	39
68	0	45	0.00	45
69	0	48	0.00	48
70	0	30	0.00	30
71	0	50	0.00	50
72	0	31	0.00	31
73	0	34	0.00	34
74	0	36	0.00	36
75	0	39	0.00	39
76	0	58	0.00	58
77	0	30	0.00	30
78	0	37	0.00	37
79	0	38	0.00	38
80	0	34	0.00	34
81	0	22	0.00	22
82	0	31	0.00	31
83	0	38	0.00	38
84	0	32	0.00	32
85	0	36	0.00	36
86	0	46	0.00	46
87	0	43	0.00	43
88	0	38	0.00	38
89	1	34	2.86	35
90	0	32	0.00	32
91	1	31	3.12	32
92	0	20	0.00	20
93	0	27	0.00	27
94	0	18	0.00	18
95	0	30	0.00	30
96	0	41	0.00	41
97	0	20	0.00	20
98	1	18	5.26	19
99	1	34	2.86	35
100	0	23	0.00	23
101	0	16	0.00	16
102	0	26	0.00	26
103	0	18	0.00	18
104	1	30	3.23	31
105	0	18	0.00	18
106	0	23	0.00	23
107	0	31	0.00	31
108	0	17	0.00	17
109	0	26	0.00	26
110	0	26	0.00	26
111	0	24	0.00	24
112	0	22	0.00	22
113	0	23	0.00	23
114	0	17	0.00	17
115	0	20	0.00	20
116	0	21	0.00	21
117	0	29	0.00	29
118	0	22	0.00	22
119	0	23	0.00	23
120	0	21	0.00	21
121	0	23	0.00	23
122	0	25	0.00	25
123	0	29	0.00	29
124	0	17	0.00	17
125	0	20	0.00	20
126	1	9	10.00	10
127	0	16	0.00	16
128	0	19	0.00	19
129	0	16	0.00	16
130	0	18	0.00	18
131	0	21	0.00	21
132	0	19	0.00	19
133	0	22	0.00	22
134	0	16	0.00	16
135	0	15	0.00	15
136	0	17	0.00	17
137	0	16	0.00	16
138	0	21	0.00	21
139	0	17	0.00	17
140	0	14	0.00	14
141	0	19	0.00	19
142	0	13	0.00	13
143	0	16	0.00	16
144	0	14	0.00	14
145	0	13	0.00	13
146	1	19	5.00	20
147	0	11	0.00	11
148	0	17	0.00	17
149	0	11	0.00	11
150	0	15	0.00	15
151	0	18	0.00	18

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	537	84	86.47	621
2	518	67	88.55	585
3	428	142	75.09	570
4	439	205	68.17	644
5	262	262	50.00	524
6	222	242	47.84	464
7	182	252	41.94	434
8	129	265	32.74	394
9	92	269	25.48	361
10	78	304	20.42	382
11	60	331	15.35	391
12	40	380	9.52	420
13	34	354	8.76	388
14	16	354	4.32	370
15	13	349	3.59	362
16	7	351	1.96	358
17	12	357	3.25	369
18	4	386	1.03	390
19	5	386	1.28	391
20	1	373	0.27	374
21	6	404	1.46	410
22	2	350	0.57	352
23	1	388	0.26	389
24	1	351	0.28	352
25	2	340	0.58	342
26	1	375	0.27	376
27	2	369	0.54	371
28	2	367	0.54	369
29	3	339	0.88	342
30	0	359	0.00	359
31	1	355	0.28	356
32	2	354	0.56	356
33	1	372	0.27	373
34	1	338	0.29	339
35	3	356	0.84	359
36	1	335	0.30	336
37	1	297	0.34	298
38	2	318	0.62	320
39	1	306	0.33	307
40	0	305	0.00	305
41	1	294	0.34	295
42	1	268	0.37	269
43	5	280	1.75	285
44	0	258	0.00	258
45	1	267	0.37	268
46	2	286	0.69	288
47	1	268	0.37	269
48	1	240	0.41	241
49	3	252	1.18	255
50	3	274	1.08	277
51	2	253	0.78	255
52	4	282	1.40	286
53	0	266	0.00	266
54	1	247	0.40	248
55	2	244	0.81	246
56	1	234	0.43	235
57	2	226	0.88	228
58	0	249	0.00	249
59	1	222	0.45	223
60	3	227	1.30	230
61	0	238	0.00	238
62	1	201	0.50	202
63	1	226	0.44	227
64	3	218	1.36	221
65	1	216	0.46	217
66	0	207	0.00	207
67	1	205	0.49	206
68	1	209	0.48	210
69	5	192	2.54	197
70	0	200	0.00	200
71	1	171	0.58	172
72	0	183	0.00	183
73	1	188	0.53	189
74	2	174	1.14	176
75	1	180	0.55	181
76	1	167	0.60	168
77	1	175	0.57	176
78	0	176	0.00	176
79	2	178	1.11	180
80	3	158	1.86	161
81	1	157	0.63	158
82	2	158	1.25	160
83	0	149	0.00	149
84	0	154	0.00	154
85	1	150	0.66	151
86	1	142	0.70	143
87	1	152	0.65	153
88	2	155	1.27	157
89	4	144	2.70	148
90	2	151	1.31	153
91	0	156	0.00	156
92	0	141	0.00	141
93	1	129	0.77	130
94	2	134	1.47	136
95	0	143	0.00	143
96	0	124	0.00	124
97	0	149	0.00	149
98	0	120	0.00	120
99	1	130	0.76	131
100	0	115	0.00	115
101	2	129	1.53	131
102	1	114	0.87	115
103	0	117	0.00	117
104	0	138	0.00	138
105	0	102	0.00	102
106	0	109	0.00	109
107	1	106	0.93	107
108	1	122	0.81	123
109	1	100	0.99	101
110	1	104	0.95	105
111	0	109	0.00	109
112	1	111	0.89	112
113	2	105	1.87	107
114	1	95	1.04	96
115	0	104	0.00	104
116	1	100	0.99	101
117	0	98	0.00	98
118	1	98	1.01	99
119	0	111	0.00	111
120	0	81	0.00	81
121	0	89	0.00	89
122	0	92	0.00	92
123	0	91	0.00	91
124	0	100	0.00	100
125	0	104	0.00	104
126	0	78	0.00	78
127	1	86	1.15	87
128	0	86	0.00	86
129	1	97	1.02	98
130	0	88	0.00	88
131	1	76	1.30	77
132	0	71	0.00	71
133	0	66	0.00	66
134	0	81	0.00	81
135	2	95	2.06	97
136	0	84	0.00	84
137	1	74	1.33	75
138	0	77	0.00	77
139	0	79	0.00	79
140	1	67	1.47	68
141	0	87	0.00	87
142	0	56	0.00	56
143	0	78	0.00	78
144	0	64	0.00	64
145	0	71	0.00	71
146	0	55	0.00	55
147	0	64	0.00	64
148	1	49	2.00	50
149	0	65	0.00	65
150	0	57	0.00	57
151	0	68	0.00	68

